anomaly_idx,manufacturer,retailer,anomaly_score,match_rank,match_distance,match_recovery_days,match_response_type,match_disruption_type,match_industry
1196,SANDOZ INC,WINN-DIXIE PHARMACY #2264 (WI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1196,SANDOZ INC,WINN-DIXIE PHARMACY #2264 (WI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1197,TEVA PHARMACEUTICALS USA INC,GOOD NEIGHBOR PHARMACY #6129 (NC),3,1,0.0,88.0,Alternative Supplier,Port Congestion,Pharmaceuticals
1197,TEVA PHARMACEUTICALS USA INC,GOOD NEIGHBOR PHARMACY #6129 (NC),3,2,0.0,48.0,Alternative Supplier,Cyber Attack,Electronics
1197,TEVA PHARMACEUTICALS USA INC,GOOD NEIGHBOR PHARMACY #6129 (NC),3,3,0.0,81.0,Production Reroute,Factory Incident,Automotive
1198,ENDO PHARMACEUTICALS INC,WALGREENS #7469 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1198,ENDO PHARMACEUTICALS INC,WALGREENS #7469 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1198,ENDO PHARMACEUTICALS INC,WALGREENS #7469 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1199,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #2172 (WV),2,1,0.0011,51.0,Alternative Supplier,Port Congestion,Aerospace
1199,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #2172 (WV),2,2,0.004,33.0,Inventory Buffer,Port Congestion,Consumer Goods
1199,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #2172 (WV),2,3,0.0048,49.0,Alternative Supplier,Port Congestion,Consumer Goods
1200,JANSSEN PHARMACEUTICALS INC,WALMART PHARMACY #6240 (NC),2,1,0.0,44.0,Alternative Supplier,Factory Incident,Consumer Goods
1200,JANSSEN PHARMACEUTICALS INC,WALMART PHARMACY #6240 (NC),2,2,0.0,43.0,Alternative Supplier,Natural Disaster,Electronics
1200,JANSSEN PHARMACEUTICALS INC,WALMART PHARMACY #6240 (NC),2,3,0.0,14.0,Alternative Supplier,Cyber Attack,Electronics
1201,JANSSEN PHARMACEUTICALS INC,WALGREENS #1562 (NH),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1201,JANSSEN PHARMACEUTICALS INC,WALGREENS #1562 (NH),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1201,JANSSEN PHARMACEUTICALS INC,WALGREENS #1562 (NH),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1202,ABBOTT LABORATORIES,CORNER DRUG STORE #6747 (ID),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1202,ABBOTT LABORATORIES,CORNER DRUG STORE #6747 (ID),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1202,ABBOTT LABORATORIES,CORNER DRUG STORE #6747 (ID),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1203,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #6387 (NC),2,1,0.0,49.0,Alternative Supplier,Geopolitical,Aerospace
1203,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #6387 (NC),2,2,0.0,27.0,Alternative Supplier,Factory Incident,Pharmaceuticals
1203,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #6387 (NC),2,3,0.0,39.0,Alternative Supplier,Geopolitical,Electronics
1204,AMNEAL PHARMACEUTICALS LLC,GOOD NEIGHBOR PHARMACY #9827 (AZ),1,1,0.0,36.0,Alternative Supplier,Factory Incident,Electronics
1204,AMNEAL PHARMACEUTICALS LLC,GOOD NEIGHBOR PHARMACY #9827 (AZ),1,2,0.0,36.0,Alternative Supplier,Natural Disaster,Electronics
1204,AMNEAL PHARMACEUTICALS LLC,GOOD NEIGHBOR PHARMACY #9827 (AZ),1,3,0.0,15.0,Production Reroute,Port Congestion,Aerospace
1205,PURDUE PHARMA LP,COMMUNITY PHARMACY #3160 (TX),1,1,0.0008,29.0,Alternative Supplier,Natural Disaster,Electronics
1205,PURDUE PHARMA LP,COMMUNITY PHARMACY #3160 (TX),1,2,0.0008,36.0,Alternative Supplier,Port Congestion,Pharmaceuticals
1205,PURDUE PHARMA LP,COMMUNITY PHARMACY #3160 (TX),1,3,0.0008,22.0,Production Reroute,Port Congestion,Consumer Goods
1206,SANDOZ INC,FAMILY CARE PHARMACY #3405 (WA),1,1,0.0,42.0,Inventory Buffer,Geopolitical,Automotive
1206,SANDOZ INC,FAMILY CARE PHARMACY #3405 (WA),1,2,0.0,12.0,Alternative Supplier,Port Congestion,Pharmaceuticals
1206,SANDOZ INC,FAMILY CARE PHARMACY #3405 (WA),1,3,0.0,38.0,Alternative Supplier,Port Congestion,Automotive
1207,ENDO PHARMACEUTICALS INC,WALMART PHARMACY #2320 (VA),1,1,0.0,48.0,Inventory Buffer,Port Congestion,Consumer Goods
1207,ENDO PHARMACEUTICALS INC,WALMART PHARMACY #2320 (VA),1,2,0.0,28.0,Alternative Supplier,Geopolitical,Electronics
1207,ENDO PHARMACEUTICALS INC,WALMART PHARMACY #2320 (VA),1,3,0.0,43.0,Inventory Buffer,Labor Strike,Electronics
1208,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #3473 (WV),2,1,0.0,49.0,Production Reroute,Port Congestion,Automotive
1208,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #3473 (WV),2,2,0.0,30.0,Alternative Supplier,Factory Incident,Aerospace
1208,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #3473 (WV),2,3,0.0,91.0,Customer Delay,Port Congestion,Automotive
1209,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #8816 (AR),2,1,1.2089,74.0,Alternative Supplier,Cyber Attack,Automotive
1209,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #8816 (AR),2,2,1.2366,55.0,Alternative Supplier,Natural Disaster,Electronics
1209,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #8816 (AR),2,3,1.358,28.0,Alternative Supplier,Natural Disaster,Electronics
1210,LANNETT COMPANY INC,GOOD NEIGHBOR PHARMACY #6452 (TX),1,1,0.0004,29.0,Alternative Supplier,Natural Disaster,Electronics
1210,LANNETT COMPANY INC,GOOD NEIGHBOR PHARMACY #6452 (TX),1,2,0.0004,36.0,Alternative Supplier,Port Congestion,Pharmaceuticals
1210,LANNETT COMPANY INC,GOOD NEIGHBOR PHARMACY #6452 (TX),1,3,0.0004,22.0,Production Reroute,Port Congestion,Consumer Goods
1211,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #8152 (WV),2,1,0.0,60.0,Alternative Supplier,Port Congestion,Electronics
1211,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #8152 (WV),2,2,0.0,48.0,Alternative Supplier,Port Congestion,Automotive
1211,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #8152 (WV),2,3,0.0,45.0,Alternative Supplier,Geopolitical,Electronics
1212,QUALITEST PHARMACEUTICALS,FAMILY CARE PHARMACY #8450 (CO),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1212,QUALITEST PHARMACEUTICALS,FAMILY CARE PHARMACY #8450 (CO),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1212,QUALITEST PHARMACEUTICALS,FAMILY CARE PHARMACY #8450 (CO),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1213,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,1,0.0,51.0,Alternative Supplier,Port Congestion,Electronics
1213,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,2,0.0,50.0,Alternative Supplier,Cyber Attack,Electronics
1213,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,3,0.0,25.0,Alternative Supplier,Port Congestion,Automotive
1214,RHODES TECHNOLOGIES,WALGREENS #4408 (TN),1,1,0.0,27.0,Production Reroute,Labor Strike,Pharmaceuticals
1214,RHODES TECHNOLOGIES,WALGREENS #4408 (TN),1,2,0.0,18.0,Alternative Supplier,Labor Strike,Electronics
1214,RHODES TECHNOLOGIES,WALGREENS #4408 (TN),1,3,0.0,16.0,Alternative Supplier,Factory Incident,Automotive
1215,SANDOZ INC,WINN-DIXIE PHARMACY #9226 (CT),1,1,0.0,25.0,Alternative Supplier,Port Congestion,Automotive
1215,SANDOZ INC,WINN-DIXIE PHARMACY #9226 (CT),1,2,0.0,22.0,Alternative Supplier,Port Congestion,Electronics
1215,SANDOZ INC,WINN-DIXIE PHARMACY #9226 (CT),1,3,0.0,52.0,Inventory Buffer,Cyber Attack,Automotive
1216,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #6736 (TN),1,1,0.0,19.0,Alternative Supplier,Port Congestion,Consumer Goods
1216,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #6736 (TN),1,2,0.0,30.0,Alternative Supplier,Port Congestion,Electronics
1216,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #6736 (TN),1,3,0.0,12.0,Alternative Supplier,Port Congestion,Electronics
1217,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #9371 (TX),2,1,0.0008,77.0,Alternative Supplier,Labor Strike,Electronics
1217,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #9371 (TX),2,2,0.0055,49.0,Alternative Supplier,Port Congestion,Consumer Goods
1217,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #9371 (TX),2,3,0.0055,49.0,Inventory Buffer,Natural Disaster,Electronics
1218,PAR PHARMACEUTICAL INC,FAMILY CARE PHARMACY #6977 (NC),2,1,0.0,47.0,Alternative Supplier,Labor Strike,Automotive
1218,PAR PHARMACEUTICAL INC,FAMILY CARE PHARMACY #6977 (NC),2,2,0.0,33.0,Customer Delay,Port Congestion,Electronics
1218,PAR PHARMACEUTICAL INC,FAMILY CARE PHARMACY #6977 (NC),2,3,0.0,67.0,Alternative Supplier,Cyber Attack,Electronics
1219,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #3473 (WV),3,1,0.0,69.0,Alternative Supplier,Factory Incident,Automotive
1219,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #3473 (WV),3,2,0.0,125.0,Alternative Supplier,Labor Strike,Electronics
1219,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #3473 (WV),3,3,0.0,98.0,Alternative Supplier,Geopolitical,Consumer Goods
1220,WATSON LABORATORIES INC,COMMUNITY PHARMACY #3567 (CT),1,1,0.0,29.0,Alternative Supplier,Factory Incident,Automotive
1220,WATSON LABORATORIES INC,COMMUNITY PHARMACY #3567 (CT),1,2,0.0,9.0,Alternative Supplier,Labor Strike,Consumer Goods
1220,WATSON LABORATORIES INC,COMMUNITY PHARMACY #3567 (CT),1,3,0.0,27.0,Production Reroute,Factory Incident,Pharmaceuticals
1221,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #3473 (WV),2,1,0.0,35.0,Alternative Supplier,Factory Incident,Automotive
1221,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #3473 (WV),2,2,0.0,71.0,Alternative Supplier,Labor Strike,Consumer Goods
1221,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #3473 (WV),2,3,0.0,20.0,Alternative Supplier,Port Congestion,Automotive
1222,ACTAVIS PHARMA INC,COMMUNITY PHARMACY #8157 (GA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1222,ACTAVIS PHARMA INC,COMMUNITY PHARMACY #8157 (GA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1222,ACTAVIS PHARMA INC,COMMUNITY PHARMACY #8157 (GA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1223,JANSSEN PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,1,0.0,53.0,Alternative Supplier,Labor Strike,Electronics
1223,JANSSEN PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,2,0.0,82.0,Inventory Buffer,Geopolitical,Automotive
1223,JANSSEN PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,3,0.0,52.0,Alternative Supplier,Port Congestion,Consumer Goods
1224,SUN PHARMA GLOBAL INC,PEOPLES PHARMACY #2912 (WV),2,1,0.0,67.0,Alternative Supplier,Cyber Attack,Electronics
1224,SUN PHARMA GLOBAL INC,PEOPLES PHARMACY #2912 (WV),2,2,0.0,33.0,Alternative Supplier,Port Congestion,Automotive
1224,SUN PHARMA GLOBAL INC,PEOPLES PHARMACY #2912 (WV),2,3,0.0,37.0,Alternative Supplier,Port Congestion,Consumer Goods
1225,JANSSEN PHARMACEUTICALS INC,QUALITY CARE PHARMACY #8199 (WV),2,1,0.0,24.0,Alternative Supplier,Natural Disaster,Consumer Goods
1225,JANSSEN PHARMACEUTICALS INC,QUALITY CARE PHARMACY #8199 (WV),2,2,0.0,44.0,Alternative Supplier,Geopolitical,Pharmaceuticals
1225,JANSSEN PHARMACEUTICALS INC,QUALITY CARE PHARMACY #8199 (WV),2,3,0.0,37.0,Alternative Supplier,Labor Strike,Automotive
1226,SANDOZ INC,MAIN STREET PHARMACY #2094 (KY),1,1,0.0,21.0,Alternative Supplier,Labor Strike,Automotive
1226,SANDOZ INC,MAIN STREET PHARMACY #2094 (KY),1,2,0.0,9.0,Alternative Supplier,Factory Incident,Consumer Goods
1226,SANDOZ INC,MAIN STREET PHARMACY #2094 (KY),1,3,0.0,21.0,Alternative Supplier,Labor Strike,Pharmaceuticals
1227,MYLAN PHARMACEUTICALS INC,HEALTH MART PHARMACY #9034 (AR),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1227,MYLAN PHARMACEUTICALS INC,HEALTH MART PHARMACY #9034 (AR),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1227,MYLAN PHARMACEUTICALS INC,HEALTH MART PHARMACY #9034 (AR),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1228,AMNEAL PHARMACEUTICALS LLC,QUALITY CARE PHARMACY #3860 (VA),2,1,0.0,12.0,Alternative Supplier,Port Congestion,Consumer Goods
1228,AMNEAL PHARMACEUTICALS LLC,QUALITY CARE PHARMACY #3860 (VA),2,2,0.0,51.0,Alternative Supplier,Natural Disaster,Electronics
1228,AMNEAL PHARMACEUTICALS LLC,QUALITY CARE PHARMACY #3860 (VA),2,3,0.0,27.0,Alternative Supplier,Geopolitical,Automotive
1229,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #8152 (WV),2,1,0.0,104.0,Alternative Supplier,Geopolitical,Consumer Goods
1229,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #8152 (WV),2,2,0.0,110.0,Alternative Supplier,Natural Disaster,Pharmaceuticals
1229,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #8152 (WV),2,3,0.0,12.0,Customer Delay,Port Congestion,Electronics
1230,SUN PHARMA GLOBAL INC,PEOPLES PHARMACY #2912 (WV),2,1,0.0,45.0,Inventory Buffer,Geopolitical,Aerospace
1230,SUN PHARMA GLOBAL INC,PEOPLES PHARMACY #2912 (WV),2,2,0.0,64.0,Customer Delay,Labor Strike,Automotive
1230,SUN PHARMA GLOBAL INC,PEOPLES PHARMACY #2912 (WV),2,3,0.0,30.0,Customer Delay,Natural Disaster,Electronics
1231,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #4740 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1231,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #4740 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1231,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #4740 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1232,PAR PHARMACEUTICAL INC,RITE AID #1732 (OR),2,1,0.0,74.0,Alternative Supplier,Labor Strike,Aerospace
1232,PAR PHARMACEUTICAL INC,RITE AID #1732 (OR),2,2,0.0,36.0,Alternative Supplier,Labor Strike,Electronics
1232,PAR PHARMACEUTICAL INC,RITE AID #1732 (OR),2,3,0.0,74.0,Alternative Supplier,Port Congestion,Electronics
1233,PAR PHARMACEUTICAL INC,CVS PHARMACY #2808 (IN),1,1,0.003,29.0,Alternative Supplier,Natural Disaster,Electronics
1233,PAR PHARMACEUTICAL INC,CVS PHARMACY #2808 (IN),1,2,0.003,36.0,Alternative Supplier,Port Congestion,Pharmaceuticals
1233,PAR PHARMACEUTICAL INC,CVS PHARMACY #2808 (IN),1,3,0.003,22.0,Production Reroute,Port Congestion,Consumer Goods
1234,AMNEAL PHARMACEUTICALS LLC,PUBLIX PHARMACY #8639 (OH),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
1234,AMNEAL PHARMACEUTICALS LLC,PUBLIX PHARMACY #8639 (OH),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
1234,AMNEAL PHARMACEUTICALS LLC,PUBLIX PHARMACY #8639 (OH),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
1235,TEVA PHARMACEUTICALS USA INC,HARRIS TEETER PHARMACY #6063 (NC),2,1,0.0,63.0,Alternative Supplier,Labor Strike,Electronics
1235,TEVA PHARMACEUTICALS USA INC,HARRIS TEETER PHARMACY #6063 (NC),2,2,0.0,21.0,Alternative Supplier,Natural Disaster,Automotive
1235,TEVA PHARMACEUTICALS USA INC,HARRIS TEETER PHARMACY #6063 (NC),2,3,0.0,73.0,Production Reroute,Port Congestion,Aerospace
1236,MALLINCKRODT LLC,PUBLIX PHARMACY #2055 (NC),2,1,0.0,77.0,Alternative Supplier,Port Congestion,Consumer Goods
1236,MALLINCKRODT LLC,PUBLIX PHARMACY #2055 (NC),2,2,0.0,21.0,Inventory Buffer,Cyber Attack,Pharmaceuticals
1236,MALLINCKRODT LLC,PUBLIX PHARMACY #2055 (NC),2,3,0.0,10.0,Alternative Supplier,Geopolitical,Consumer Goods
1237,ENDO PHARMACEUTICALS INC,PUBLIX PHARMACY #9681 (MD),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1237,ENDO PHARMACEUTICALS INC,PUBLIX PHARMACY #9681 (MD),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1237,ENDO PHARMACEUTICALS INC,PUBLIX PHARMACY #9681 (MD),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1238,QUALITEST PHARMACEUTICALS,PEOPLES PHARMACY #2660 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1238,QUALITEST PHARMACEUTICALS,PEOPLES PHARMACY #2660 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1238,QUALITEST PHARMACEUTICALS,PEOPLES PHARMACY #2660 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1239,WATSON LABORATORIES INC,WINN-DIXIE PHARMACY #7409 (MO),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1239,WATSON LABORATORIES INC,WINN-DIXIE PHARMACY #7409 (MO),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1239,WATSON LABORATORIES INC,WINN-DIXIE PHARMACY #7409 (MO),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1240,ACTAVIS PHARMA INC,WALMART PHARMACY #6240 (NC),1,1,0.0,21.0,Alternative Supplier,Port Congestion,Electronics
1240,ACTAVIS PHARMA INC,WALMART PHARMACY #6240 (NC),1,2,0.0,26.0,Alternative Supplier,Factory Incident,Aerospace
1240,ACTAVIS PHARMA INC,WALMART PHARMACY #6240 (NC),1,3,0.0,8.0,Alternative Supplier,Port Congestion,Aerospace
1241,TEVA PHARMACEUTICALS USA INC,MAIN STREET PHARMACY #4010 (LA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1241,TEVA PHARMACEUTICALS USA INC,MAIN STREET PHARMACY #4010 (LA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1241,TEVA PHARMACEUTICALS USA INC,MAIN STREET PHARMACY #4010 (LA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1242,TEVA PHARMACEUTICALS USA INC,MAIN STREET PHARMACY #7935 (KY),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1242,TEVA PHARMACEUTICALS USA INC,MAIN STREET PHARMACY #7935 (KY),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1242,TEVA PHARMACEUTICALS USA INC,MAIN STREET PHARMACY #7935 (KY),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1243,RHODES TECHNOLOGIES,PEOPLES PHARMACY #9674 (KS),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1243,RHODES TECHNOLOGIES,PEOPLES PHARMACY #9674 (KS),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1243,RHODES TECHNOLOGIES,PEOPLES PHARMACY #9674 (KS),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1244,VINTAGE PHARMACEUTICALS LLC,HEALTH MART PHARMACY #6716 (UT),1,1,0.0,18.0,Alternative Supplier,Labor Strike,Electronics
1244,VINTAGE PHARMACEUTICALS LLC,HEALTH MART PHARMACY #6716 (UT),1,2,0.0,23.0,Alternative Supplier,Labor Strike,Automotive
1244,VINTAGE PHARMACEUTICALS LLC,HEALTH MART PHARMACY #6716 (UT),1,3,0.0,47.0,Inventory Buffer,Port Congestion,Automotive
1245,ABBOTT LABORATORIES,PEOPLES PHARMACY #7683 (AK),2,1,0.0,45.0,Customer Delay,Geopolitical,Electronics
1245,ABBOTT LABORATORIES,PEOPLES PHARMACY #7683 (AK),2,2,0.0,39.0,Alternative Supplier,Labor Strike,Consumer Goods
1245,ABBOTT LABORATORIES,PEOPLES PHARMACY #7683 (AK),2,3,0.0001,23.0,Combined Strategy,Factory Incident,Automotive
1246,VINTAGE PHARMACEUTICALS LLC,MEDICO PHARMACY #9907 (CT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1246,VINTAGE PHARMACEUTICALS LLC,MEDICO PHARMACY #9907 (CT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1246,VINTAGE PHARMACEUTICALS LLC,MEDICO PHARMACY #9907 (CT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1247,QUALITEST PHARMACEUTICALS,PUBLIX PHARMACY #1973 (TN),2,1,0.0003,85.0,Alternative Supplier,Port Congestion,Electronics
1247,QUALITEST PHARMACEUTICALS,PUBLIX PHARMACY #1973 (TN),2,2,0.0008,43.0,Alternative Supplier,Port Congestion,Aerospace
1247,QUALITEST PHARMACEUTICALS,PUBLIX PHARMACY #1973 (TN),2,3,0.0008,55.0,Alternative Supplier,Geopolitical,Consumer Goods
1248,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,1,0.0,75.0,Inventory Buffer,Factory Incident,Consumer Goods
1248,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,2,0.0,51.0,Alternative Supplier,Geopolitical,Consumer Goods
1248,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,3,0.0,70.0,Alternative Supplier,Factory Incident,Electronics
1249,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,1,0.0,69.0,Alternative Supplier,Port Congestion,Automotive
1249,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,2,0.0,49.0,Alternative Supplier,Cyber Attack,Automotive
1249,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,3,0.0,27.0,Production Reroute,Port Congestion,Automotive
1250,IMPAX LABORATORIES INC,PUBLIX PHARMACY #2397 (LA),1,1,0.0,25.0,Alternative Supplier,Port Congestion,Automotive
1250,IMPAX LABORATORIES INC,PUBLIX PHARMACY #2397 (LA),1,2,0.0,22.0,Alternative Supplier,Port Congestion,Electronics
1250,IMPAX LABORATORIES INC,PUBLIX PHARMACY #2397 (LA),1,3,0.0,52.0,Inventory Buffer,Cyber Attack,Automotive
1251,TEVA PHARMACEUTICALS USA INC,CVS PHARMACY #6466 (KY),3,1,0.0,59.0,Alternative Supplier,Natural Disaster,Automotive
1251,TEVA PHARMACEUTICALS USA INC,CVS PHARMACY #6466 (KY),3,2,0.0,98.0,Alternative Supplier,Cyber Attack,Aerospace
1251,TEVA PHARMACEUTICALS USA INC,CVS PHARMACY #6466 (KY),3,3,0.0001,39.0,Alternative Supplier,Geopolitical,Electronics
1252,SUN PHARMA GLOBAL INC,WALMART PHARMACY #5027 (SD),1,1,0.0,26.0,Alternative Supplier,Port Congestion,Consumer Goods
1252,SUN PHARMA GLOBAL INC,WALMART PHARMACY #5027 (SD),1,2,0.0,36.0,Alternative Supplier,Port Congestion,Consumer Goods
1252,SUN PHARMA GLOBAL INC,WALMART PHARMACY #5027 (SD),1,3,0.0,18.0,Alternative Supplier,Labor Strike,Electronics
1253,ACTAVIS PHARMA INC,WALMART PHARMACY #7653 (PA),1,1,0.0,31.0,Alternative Supplier,Labor Strike,Automotive
1253,ACTAVIS PHARMA INC,WALMART PHARMACY #7653 (PA),1,2,0.0,16.0,Alternative Supplier,Labor Strike,Automotive
1253,ACTAVIS PHARMA INC,WALMART PHARMACY #7653 (PA),1,3,0.0,45.0,Alternative Supplier,Labor Strike,Aerospace
1254,HIKMA PHARMACEUTICALS,HEALTH MART PHARMACY #5260 (PA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1254,HIKMA PHARMACEUTICALS,HEALTH MART PHARMACY #5260 (PA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1254,HIKMA PHARMACEUTICALS,HEALTH MART PHARMACY #5260 (PA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1255,PAR PHARMACEUTICAL INC,CVS PHARMACY #6803 (KY),2,1,1.2036,74.0,Alternative Supplier,Cyber Attack,Automotive
1255,PAR PHARMACEUTICAL INC,CVS PHARMACY #6803 (KY),2,2,1.2312,55.0,Alternative Supplier,Natural Disaster,Electronics
1255,PAR PHARMACEUTICAL INC,CVS PHARMACY #6803 (KY),2,3,1.3517,28.0,Alternative Supplier,Natural Disaster,Electronics
1256,CADISTA PHARMACEUTICALS INC,SUNRISE PHARMACY #7243 (WV),3,1,0.0,23.0,Alternative Supplier,Labor Strike,Aerospace
1256,CADISTA PHARMACEUTICALS INC,SUNRISE PHARMACY #7243 (WV),3,2,0.0,77.0,Production Reroute,Natural Disaster,Consumer Goods
1256,CADISTA PHARMACEUTICALS INC,SUNRISE PHARMACY #7243 (WV),3,3,0.0,56.0,Production Reroute,Port Congestion,Electronics
1257,CADISTA PHARMACEUTICALS INC,KROGER PHARMACY #9652 (OH),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
1257,CADISTA PHARMACEUTICALS INC,KROGER PHARMACY #9652 (OH),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
1257,CADISTA PHARMACEUTICALS INC,KROGER PHARMACY #9652 (OH),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
1258,JANSSEN PHARMACEUTICALS INC,MEDICO PHARMACY #6767 (NC),3,1,0.0,157.0,Customer Delay,Port Congestion,Aerospace
